from_lat,from_lon,to_lat,to_lon,km,source
15.00326,100.0304,15.54663,102.97559,413.2,google
15.00326,100.0304,16.32573,99.63809,187.0,google
15.00326,100.0304,13.98572,100.96352,202.7,google
15.00326,100.0304,13.83999,100.96635,212.8,google
15.00326,100.0304,15.53403,100.48399,102.9,google
15.00326,100.0304,16.0598,100.0351,153.2,google
15.00326,100.0304,15.10604,100.21214,31.6,google
15.00326,100.0304,13.83162,100.9114,210.7,google
15.2784,100.09664,15.61027,103.824,490.2,google
15.2784,100.09664,15.68264,100.46821,78.5,google
15.2784,100.09664,15.54663,102.97559,388.4,google
15.2784,100.09664,16.32573,99.63809,142.5,google
15.2784,100.09664,13.98572,100.96352,219.6,google
15.2784,100.09664,13.83999,100.96635,237.6,google
15.2784,100.09664,15.53403,100.48399,64.8,google
15.2784,100.09664,16.0598,100.0351,108.8,google
15.2784,100.09664,15.10604,100.21214,27.8,google
15.2784,100.09664,13.83162,100.9114,235.5,google
16.2741,100.12904,15.61027,103.824,490.0,google
16.2741,100.12904,15.68264,100.46821,102.2,google
16.2741,100.12904,15.54663,102.97559,388.1,google
16.2741,100.12904,16.32573,99.63809,68.5,google
16.2741,100.12904,13.98572,100.96352,317.4,google
16.2741,100.12904,13.83999,100.96635,335.4,google
16.2741,100.12904,15.53403,100.48399,116.0,google
16.2741,100.12904,16.0598,100.0351,33.0,google
16.2741,100.12904,15.10604,100.21214,144.6,google
16.2741,100.12904,13.83162,100.9114,333.3,google
17.22814,102.90926,15.61027,103.824,245.3,google
17.22814,102.90926,15.68264,100.46821,433.8,google
17.22814,102.90926,15.54663,102.97559,221.6,google
17.22814,102.90926,16.32573,99.63809,509.7,google
17.22814,102.90926,13.98572,100.96352,504.3,google
17.22814,102.90926,13.83999,100.96635,521.9,google
17.22814,102.90926,15.53403,100.48399,450.2,google
17.22814,102.90926,16.0598,100.0351,478.0,google
17.22814,102.90926,15.10604,100.21214,490.3,google
17.22814,102.90926,13.83162,100.9114,521.4,google
13.91644,101.04417,15.61027,103.824,459.9,google
13.91644,101.04417,15.68264,100.46821,265.0,google
13.91644,101.04417,15.54663,102.97559,358.1,google
13.91644,101.04417,16.32573,99.63809,350.9,google
13.91644,101.04417,13.98572,100.96352,16.9,google
13.91644,101.04417,13.83999,100.96635,17.9,google
13.91644,101.04417,15.53403,100.48399,249.0,google
13.91644,101.04417,16.0598,100.0351,317.2,google
13.91644,101.04417,15.10604,100.21214,203.2,google
13.91644,101.04417,13.83162,100.9114,25.6,google
13.84778,101.06088,15.61027,103.824,474.0,google
13.84778,101.06088,15.68264,100.46821,285.1,google
13.84778,101.06088,15.54663,102.97559,372.1,google
13.84778,101.06088,16.32573,99.63809,371.1,google
13.84778,101.06088,13.98572,100.96352,30.9,google
13.84778,101.06088,13.83999,100.96635,16.0,google
13.84778,101.06088,15.53403,100.48399,269.1,google
13.84778,101.06088,16.0598,100.0351,337.3,google
13.84778,101.06088,15.10604,100.21214,223.3,google
13.84778,101.06088,13.83162,100.9114,23.7,google
13.6796,100.90547,15.61027,103.824,471.6,google
13.6796,100.90547,15.68264,100.46821,275.2,google
13.6796,100.90547,15.54663,102.97559,383.5,google
13.6796,100.90547,16.32573,99.63809,361.2,google
13.6796,100.90547,13.98572,100.96352,48.1,google
13.6796,100.90547,13.83999,100.96635,30.9,google
13.6796,100.90547,15.53403,100.48399,259.2,google
13.6796,100.90547,16.0598,100.0351,327.4,google
13.6796,100.90547,15.10604,100.21214,213.4,google
13.6796,100.90547,13.83162,100.9114,28.8,google
13.7209,100.80069,15.61027,103.824,504.2,google
13.7209,100.80069,15.68264,100.46821,259.9,google
13.7209,100.80069,15.54663,102.97559,402.4,google
13.7209,100.80069,16.32573,99.63809,345.8,google
13.7209,100.80069,13.98572,100.96352,43.0,google
13.7209,100.80069,13.83999,100.96635,31.5,google
13.7209,100.80069,15.53403,100.48399,243.9,google
13.7209,100.80069,16.0598,100.0351,312.1,google
13.7209,100.80069,15.10604,100.21214,198.1,google
13.7209,100.80069,13.83162,100.9114,29.4,google
16.01714,102.81953,12.64045,102.0921,491.8,google
16.01714,102.81953,13.85167,101.0799,395.7,google
16.01714,102.81953,14.8798,100.3025,402.8,google
16.01714,102.81953,16.02498,103.84685,121.8,google
16.01714,102.81953,14.80226,101.89712,197.3,google
16.01714,102.81953,15.46899,100.15983,375.5,google
16.01714,102.81953,15.0652,104.05148,224.2,google
16.01714,102.81953,13.96135,101.88192,313.9,google
16.01714,102.81953,13.91039,101.65502,316.7,google
14.72791,102.01368,12.64045,102.0921,299.1,google
14.72791,102.01368,13.85167,101.0799,202.7,google
14.72791,102.01368,14.8798,100.3025,237.0,google
14.72791,102.01368,16.02498,103.84685,293.3,google
14.72791,102.01368,14.80226,101.89712,23.7,google
14.72791,102.01368,15.46899,100.15983,269.2,google
14.72791,102.01368,15.0652,104.05148,255.4,google
14.72791,102.01368,13.96135,101.88192,121.1,google
14.72791,102.01368,13.91039,101.65502,123.9,google
15.00326,100.0304,12.64045,102.0921,417.8,google
15.00326,100.0304,13.85167,101.0799,225.5,google
15.00326,100.0304,14.8798,100.3025,49.5,google
15.00326,100.0304,16.02498,103.84685,543.1,google
15.00326,100.0304,14.80226,101.89712,259.4,google
15.00326,100.0304,15.46899,100.15983,72.5,google
15.00326,100.0304,15.0652,104.05148,524.1,google
15.00326,100.0304,13.96135,101.88192,267.7,google
15.00326,100.0304,13.91039,101.65502,258.1,google
15.2784,100.09664,12.64045,102.0921,434.8,google
15.2784,100.09664,13.85167,101.0799,250.3,google
15.2784,100.09664,14.8798,100.3025,57.9,google
15.2784,100.09664,16.02498,103.84685,518.3,google
15.2784,100.09664,14.80226,101.89712,243.3,google
15.2784,100.09664,15.46899,100.15983,28.0,google
15.2784,100.09664,15.0652,104.05148,508.0,google
15.2784,100.09664,13.96135,101.88192,284.6,google
15.2784,100.09664,13.91039,101.65502,275.0,google
16.2741,100.12904,12.64045,102.0921,532.6,google
16.2741,100.12904,13.85167,101.0799,348.1,google
16.2741,100.12904,14.8798,100.3025,172.1,google
16.2741,100.12904,16.02498,103.84685,497.7,google
16.2741,100.12904,14.80226,101.89712,319.7,google
16.2741,100.12904,15.46899,100.15983,94.1,google
16.2741,100.12904,15.0652,104.05148,545.2,google
16.2741,100.12904,13.96135,101.88192,382.4,google
16.2741,100.12904,13.91039,101.65502,372.8,google
17.22814,102.90926,12.64045,102.0921,617.5,google
17.22814,102.90926,13.85167,101.0799,521.4,google
17.22814,102.90926,14.8798,100.3025,479.3,google
17.22814,102.90926,16.02498,103.84685,212.2,google
17.22814,102.90926,14.80226,101.89712,323.0,google
17.22814,102.90926,15.46899,100.15983,483.3,google
17.22814,102.90926,15.0652,104.05148,336.3,google
17.22814,102.90926,13.96135,101.88192,439.6,google
17.22814,102.90926,13.91039,101.65502,442.4,google
13.91644,101.04417,12.64045,102.0921,214.7,google
13.91644,101.04417,13.85167,101.0799,12.6,google
13.91644,101.04417,14.8798,100.3025,177.4,google
13.91644,101.04417,16.02498,103.84685,488.0,google
13.91644,101.04417,14.80226,101.89712,204.3,google
13.91644,101.04417,15.46899,100.15983,236.4,google
13.91644,101.04417,15.0652,104.05148,463.7,google
13.91644,101.04417,13.96135,101.88192,110.9,google
13.91644,101.04417,13.91039,101.65502,89.0,google
13.84778,101.06088,12.64045,102.0921,210.8,google
13.84778,101.06088,13.85167,101.0799,2.5,google
13.84778,101.06088,14.8798,100.3025,197.6,google
13.84778,101.06088,16.02498,103.84685,502.1,google
13.84778,101.06088,14.80226,101.89712,218.3,google
13.84778,101.06088,15.46899,100.15983,256.6,google
13.84778,101.06088,15.0652,104.05148,455.1,google
13.84778,101.06088,13.96135,101.88192,110.4,google
13.84778,101.06088,13.91039,101.65502,88.4,google
13.6796,100.90547,12.64045,102.0921,206.0,google
13.6796,100.90547,13.85167,101.0799,36.0,google
13.6796,100.90547,14.8798,100.3025,187.7,google
13.6796,100.90547,16.02498,103.84685,513.5,google
13.6796,100.90547,14.80226,101.89712,244.0,google
13.6796,100.90547,15.46899,100.15983,246.7,google
13.6796,100.90547,15.0652,104.05148,450.0,google
13.6796,100.90547,13.96135,101.88192,128.1,google
13.6796,100.90547,13.91039,101.65502,100.2,google
13.7209,100.80069,12.64045,102.0921,210.9,google
13.7209,100.80069,13.85167,101.0799,43.1,google
13.7209,100.80069,14.8798,100.3025,172.4,google
13.7209,100.80069,16.02498,103.84685,532.3,google
13.7209,100.80069,14.80226,101.89712,248.6,google
13.7209,100.80069,15.46899,100.15983,231.3,google
13.7209,100.80069,15.0652,104.05148,463.3,google
13.7209,100.80069,13.96135,101.88192,141.4,google
13.7209,100.80069,13.91039,101.65502,113.5,google
15.61027,103.824,13.67603,100.60363,502.2,google
15.61027,103.824,16.28676,102.78511,168.7,google
15.61027,103.824,14.78251,101.9564,271.8,google
15.61027,103.824,14.71108,101.44291,316.6,google
15.61027,103.824,14.71352,100.82881,405.4,google
15.61027,103.824,14.73648,102.11758,258.9,google
15.61027,103.824,15.86157,102.01584,225.1,google
15.61027,103.824,17.01995,100.32026,500.8,google
15.61027,103.824,14.9075,100.08686,509.0,google
15.61027,103.824,14.57319,100.08287,487.7,google
15.68264,100.46821,13.67603,100.60363,253.0,google
15.68264,100.46821,16.28676,102.78511,334.1,google
15.68264,100.46821,14.78251,101.9564,244.6,google
15.68264,100.46821,14.71108,101.44291,195.3,google
15.68264,100.46821,14.71352,100.82881,142.0,google
15.68264,100.46821,14.73648,102.11758,265.0,google
15.68264,100.46821,15.86157,102.01584,216.7,google
15.68264,100.46821,17.01995,100.32026,177.7,google
15.68264,100.46821,14.9075,100.08686,122.0,google
15.68264,100.46821,14.57319,100.08287,164.6,google
15.54663,102.97559,13.67603,100.60363,398.9,google
15.54663,102.97559,16.28676,102.78511,108.2,google
15.54663,102.97559,14.78251,101.9564,168.5,google
15.54663,102.97559,14.71108,101.44291,213.3,google
15.54663,102.97559,14.71352,100.82881,302.1,google
15.54663,102.97559,14.73648,102.11758,155.6,google
15.54663,102.97559,15.86157,102.01584,121.8,google
15.54663,102.97559,17.01995,100.32026,431.2,google
15.54663,102.97559,14.9075,100.08686,405.7,google
15.54663,102.97559,14.57319,100.08287,384.4,google
16.32573,99.63809,13.67603,100.60363,344.2,google
16.32573,99.63809,16.28676,102.78511,452.4,google
16.32573,99.63809,14.78251,101.9564,375.7,google
16.32573,99.63809,14.71108,101.44291,333.6,google
16.32573,99.63809,14.71352,100.82881,246.9,google
16.32573,99.63809,14.73648,102.11758,396.2,google
16.32573,99.63809,15.86157,102.01584,335.0,google
16.32573,99.63809,17.01995,100.32026,166.5,google
16.32573,99.63809,14.9075,100.08686,191.1,google
16.32573,99.63809,14.57319,100.08287,233.6,google
13.98572,100.96352,13.67603,100.60363,68.2,google
13.98572,100.96352,16.28676,102.78511,394.7,google
13.98572,100.96352,14.78251,101.9564,200.5,google
13.98572,100.96352,14.71108,101.44291,136.6,google
13.98572,100.96352,14.71352,100.82881,102.4,google
13.98572,100.96352,14.73648,102.11758,220.9,google
13.98572,100.96352,15.86157,102.01584,301.0,google
13.98572,100.96352,17.01995,100.32026,415.1,google
13.98572,100.96352,14.9075,100.08686,183.3,google
13.98572,100.96352,14.57319,100.08287,165.2,google
13.83999,100.96635,13.67603,100.60363,59.7,google
13.83999,100.96635,16.28676,102.78511,412.4,google
13.83999,100.96635,14.78251,101.9564,218.1,google
13.83999,100.96635,14.71108,101.44291,154.3,google
13.83999,100.96635,14.71352,100.82881,118.1,google
13.83999,100.96635,14.73648,102.11758,227.5,google
13.83999,100.96635,15.86157,102.01584,318.6,google
13.83999,100.96635,17.01995,100.32026,432.3,google
13.83999,100.96635,14.9075,100.08686,194.7,google
13.83999,100.96635,14.57319,100.08287,158.7,google
15.53403,100.48399,13.67603,100.60363,236.0,google
15.53403,100.48399,16.28676,102.78511,347.5,google
15.53403,100.48399,14.78251,101.9564,227.6,google
15.53403,100.48399,14.71108,101.44291,178.3,google
15.53403,100.48399,14.71352,100.82881,125.0,google
15.53403,100.48399,14.73648,102.11758,248.0,google
15.53403,100.48399,15.86157,102.01584,230.0,google
15.53403,100.48399,17.01995,100.32026,195.7,google
15.53403,100.48399,14.9075,100.08686,106.0,google
15.53403,100.48399,14.57319,100.08287,148.6,google
16.0598,100.0351,13.67603,100.60363,305.7,google
16.0598,100.0351,16.28676,102.78511,390.8,google
16.0598,100.0351,14.78251,101.9564,324.4,google
16.0598,100.0351,14.71108,101.44291,295.1,google
16.0598,100.0351,14.71352,100.82881,208.3,google
16.0598,100.0351,14.73648,102.11758,344.8,google
16.0598,100.0351,15.86157,102.01584,273.4,google
16.0598,100.0351,17.01995,100.32026,134.3,google
16.0598,100.0351,14.9075,100.08686,152.5,google
16.0598,100.0351,14.57319,100.08287,195.1,google
15.10604,100.21214,13.67603,100.60363,191.8,google
15.10604,100.21214,16.28676,102.78511,388.4,google
15.10604,100.21214,14.78251,101.9564,245.1,google
15.10604,100.21214,14.71108,101.44291,181.2,google
15.10604,100.21214,14.71352,100.82881,94.4,google
15.10604,100.21214,14.73648,102.11758,265.5,google
15.10604,100.21214,15.86157,102.01584,275.0,google
15.10604,100.21214,17.01995,100.32026,265.3,google
15.10604,100.21214,14.9075,100.08686,28.8,google
15.10604,100.21214,14.57319,100.08287,71.3,google
13.83162,100.9114,13.67603,100.60363,57.7,google
13.83162,100.9114,16.28676,102.78511,412.1,google
13.83162,100.9114,14.78251,101.9564,217.8,google
13.83162,100.9114,14.71108,101.44291,153.9,google
13.83162,100.9114,14.71352,100.82881,113.0,google
13.83162,100.9114,14.73648,102.11758,238.2,google
13.83162,100.9114,15.86157,102.01584,318.3,google
13.83162,100.9114,17.01995,100.32026,430.3,google
13.83162,100.9114,14.9075,100.08686,192.7,google
13.83162,100.9114,14.57319,100.08287,156.7,google
15.61027,103.824,15.18526,100.23194,476.5,google
15.61027,103.824,14.18789,100.47625,461.5,google
15.61027,103.824,15.05041,101.70358,294.1,google
15.61027,103.824,13.40652,101.20732,473.8,google
15.61027,103.824,13.7447,102.324,309.9,google
15.61027,103.824,14.62893,103.40957,129.3,google
15.61027,103.824,15.3708,100.13534,491.3,google
15.61027,103.824,13.82633,101.25721,446.9,google
15.61027,103.824,13.97256,102.7732,265.9,google
15.61027,103.824,13.95154,100.97472,453.4,google
15.68264,100.46821,15.18526,100.23194,82.4,google
15.68264,100.46821,14.18789,100.47625,196.9,google
15.68264,100.46821,15.05041,101.70358,205.2,google
15.68264,100.46821,13.40652,101.20732,330.3,google
15.68264,100.46821,13.7447,102.324,360.5,google
15.68264,100.46821,14.62893,103.40957,406.5,google
15.68264,100.46821,15.3708,100.13534,63.2,google
15.68264,100.46821,13.82633,101.25721,277.2,google
15.68264,100.46821,13.97256,102.7732,424.3,google
15.68264,100.46821,13.95154,100.97472,256.8,google
15.54663,102.97559,15.18526,100.23194,373.2,google
15.54663,102.97559,14.18789,100.47625,358.2,google
15.54663,102.97559,15.05041,101.70358,190.8,google
15.54663,102.97559,13.40652,101.20732,370.5,google
15.54663,102.97559,13.7447,102.324,258.5,google
15.54663,102.97559,14.62893,103.40957,142.1,google
15.54663,102.97559,15.3708,100.13534,388.0,google
15.54663,102.97559,13.82633,101.25721,343.6,google
15.54663,102.97559,13.97256,102.7732,214.4,google
15.54663,102.97559,13.95154,100.97472,350.1,google
16.32573,99.63809,15.18526,100.23194,154.2,google
16.32573,99.63809,14.18789,100.47625,288.1,google
16.32573,99.63809,15.05041,101.70358,336.3,google
16.32573,99.63809,13.40652,101.20732,421.5,google
16.32573,99.63809,13.7447,102.324,468.0,google
16.32573,99.63809,14.62893,103.40957,537.7,google
16.32573,99.63809,15.3708,100.13534,132.2,google
16.32573,99.63809,13.82633,101.25721,384.7,google
16.32573,99.63809,13.97256,102.7732,525.7,google
16.32573,99.63809,13.95154,100.97472,348.0,google
13.98572,100.96352,15.18526,100.23194,189.9,google
13.98572,100.96352,14.18789,100.47625,91.3,google
13.98572,100.96352,15.05041,101.70358,193.6,google
13.98572,100.96352,13.40652,101.20732,81.7,google
13.98572,100.96352,13.7447,102.324,177.8,google
13.98572,100.96352,14.62893,103.40957,362.4,google
13.98572,100.96352,15.3708,100.13534,217.2,google
13.98572,100.96352,13.82633,101.25721,59.4,google
13.98572,100.96352,13.97256,102.7732,239.3,google
13.98572,100.96352,13.95154,100.97472,5.4,google
13.83999,100.96635,15.18526,100.23194,207.2,google
13.83999,100.96635,14.18789,100.47625,88.9,google
13.83999,100.96635,15.05041,101.70358,211.2,google
13.83999,100.96635,13.40652,101.20732,64.5,google
13.83999,100.96635,13.7447,102.324,172.4,google
13.83999,100.96635,14.62893,103.40957,360.0,google
13.83999,100.96635,15.3708,100.13534,234.5,google
13.83999,100.96635,13.82633,101.25721,44.7,google
13.83999,100.96635,13.97256,102.7732,233.9,google
13.83999,100.96635,13.95154,100.97472,13.1,google
15.53403,100.48399,15.18526,100.23194,65.4,google
15.53403,100.48399,14.18789,100.47625,179.9,google
15.53403,100.48399,15.05041,101.70358,188.2,google
15.53403,100.48399,13.40652,101.20732,313.3,google
15.53403,100.48399,13.7447,102.324,343.5,google
15.53403,100.48399,14.62893,103.40957,389.5,google
15.53403,100.48399,15.3708,100.13534,62.0,google
15.53403,100.48399,13.82633,101.25721,260.2,google
15.53403,100.48399,13.97256,102.7732,407.3,google
15.53403,100.48399,13.95154,100.97472,239.8,google
16.0598,100.0351,15.18526,100.23194,115.7,google
16.0598,100.0351,14.18789,100.47625,249.6,google
16.0598,100.0351,15.05041,101.70358,285.0,google
16.0598,100.0351,13.40652,101.20732,383.0,google
16.0598,100.0351,13.7447,102.324,429.5,google
16.0598,100.0351,14.62893,103.40957,486.3,google
16.0598,100.0351,15.3708,100.13534,93.7,google
16.0598,100.0351,13.82633,101.25721,346.2,google
16.0598,100.0351,13.97256,102.7732,487.1,google
16.0598,100.0351,13.95154,100.97472,309.5,google
15.10604,100.21214,15.18526,100.23194,20.5,google
15.10604,100.21214,14.18789,100.47625,135.7,google
15.10604,100.21214,15.05041,101.70358,193.7,google
15.10604,100.21214,13.40652,101.20732,269.0,google
15.10604,100.21214,13.7447,102.324,315.5,google
15.10604,100.21214,14.62893,103.40957,407.0,google
15.10604,100.21214,15.3708,100.13534,47.8,google
15.10604,100.21214,13.82633,101.25721,232.2,google
15.10604,100.21214,13.97256,102.7732,373.2,google
15.10604,100.21214,13.95154,100.97472,195.5,google
13.83162,100.9114,15.18526,100.23194,205.2,google
13.83162,100.9114,14.18789,100.47625,86.9,google
13.83162,100.9114,15.05041,101.70358,210.9,google
13.83162,100.9114,13.40652,101.20732,62.5,google
13.83162,100.9114,13.7447,102.324,170.4,google
13.83162,100.9114,14.62893,103.40957,358.1,google
13.83162,100.9114,15.3708,100.13534,232.5,google
13.83162,100.9114,13.82633,101.25721,52.4,google
13.83162,100.9114,13.97256,102.7732,231.9,google
13.83162,100.9114,13.95154,100.97472,20.1,google
15.61027,103.824,13.3375,101.08677,489.5,google
15.61027,103.824,16.38124,103.22129,130.9,google
15.61027,103.824,18.8401,98.98762,814.9,google
15.61027,103.824,13.825,101.05471,464.7,google
15.61027,103.824,13.61102,101.31725,440.7,google
15.61027,103.824,14.65748,101.4045,322.9,google
15.61027,103.824,13.40859,101.20776,473.1,google
15.61027,103.824,14.83975,105.12624,208.6,google
15.61027,103.824,14.19173,100.81368,424.1,google
15.61027,103.824,13.93528,101.05366,452.1,google
15.68264,100.46821,13.3375,101.08677,322.4,google
15.68264,100.46821,16.38124,103.22129,386.5,google
15.68264,100.46821,18.8401,98.98762,491.8,google
15.68264,100.46821,13.825,101.05471,285.2,google
15.68264,100.46821,13.61102,101.31725,322.0,google
15.68264,100.46821,14.65748,101.4045,198.3,google
15.68264,100.46821,13.40859,101.20776,329.5,google
15.68264,100.46821,14.83975,105.12624,605.4,google
15.68264,100.46821,14.19173,100.81368,208.1,google
15.68264,100.46821,13.93528,101.05366,271.5,google
15.54663,102.97559,13.3375,101.08677,386.2,google
15.54663,102.97559,16.38124,103.22129,143.5,google
15.54663,102.97559,18.8401,98.98762,745.3,google
15.54663,102.97559,13.825,101.05471,361.4,google
15.54663,102.97559,13.61102,101.31725,337.4,google
15.54663,102.97559,14.65748,101.4045,219.6,google
15.54663,102.97559,13.40859,101.20776,369.8,google
15.54663,102.97559,14.83975,105.12624,277.6,google
15.54663,102.97559,14.19173,100.81368,320.8,google
15.54663,102.97559,13.93528,101.05366,348.8,google
16.32573,99.63809,13.3375,101.08677,413.6,google
16.32573,99.63809,16.38124,103.22129,509.6,google
16.32573,99.63809,18.8401,98.98762,363.7,google
16.32573,99.63809,13.825,101.05471,376.5,google
16.32573,99.63809,13.61102,101.31725,413.2,google
16.32573,99.63809,14.65748,101.4045,326.9,google
16.32573,99.63809,13.40859,101.20776,420.7,google
16.32573,99.63809,14.83975,105.12624,736.6,google
16.32573,99.63809,14.19173,100.81368,299.4,google
16.32573,99.63809,13.93528,101.05366,362.7,google
13.98572,100.96352,13.3375,101.08677,92.2,google
13.98572,100.96352,16.38124,103.22129,457.9,google
13.98572,100.96352,18.8401,98.98762,701.9,google
13.98572,100.96352,13.825,101.05471,29.9,google
13.98572,100.96352,13.61102,101.31725,78.0,google
13.98572,100.96352,14.65748,101.4045,129.8,google
13.98572,100.96352,13.40859,101.20776,80.9,google
13.98572,100.96352,14.83975,105.12624,561.4,google
13.98572,100.96352,14.19173,100.81368,42.4,google
13.98572,100.96352,13.93528,101.05366,20.1,google
13.83999,100.96635,13.3375,101.08677,74.9,google
13.83999,100.96635,16.38124,103.22129,475.5,google
13.83999,100.96635,18.8401,98.98762,719.2,google
13.83999,100.96635,13.825,101.05471,12.1,google
13.83999,100.96635,13.61102,101.31725,60.8,google
13.83999,100.96635,14.65748,101.4045,147.5,google
13.83999,100.96635,13.40859,101.20776,63.7,google
13.83999,100.96635,14.83975,105.12624,559.0,google
13.83999,100.96635,14.19173,100.81368,58.1,google
13.83999,100.96635,13.93528,101.05366,29.7,google
15.53403,100.48399,13.3375,101.08677,305.4,google
15.53403,100.48399,16.38124,103.22129,399.8,google
15.53403,100.48399,18.8401,98.98762,509.8,google
15.53403,100.48399,13.825,101.05471,268.2,google
15.53403,100.48399,13.61102,101.31725,305.0,google
15.53403,100.48399,14.65748,101.4045,181.3,google
15.53403,100.48399,13.40859,101.20776,312.5,google
15.53403,100.48399,14.83975,105.12624,588.5,google
15.53403,100.48399,14.19173,100.81368,191.2,google
15.53403,100.48399,13.93528,101.05366,254.5,google
16.0598,100.0351,13.3375,101.08677,375.1,google
16.0598,100.0351,16.38124,103.22129,443.2,google
16.0598,100.0351,18.8401,98.98762,438.0,google
16.0598,100.0351,13.825,101.05471,337.9,google
16.0598,100.0351,13.61102,101.31725,374.7,google
16.0598,100.0351,14.65748,101.4045,288.4,google
16.0598,100.0351,13.40859,101.20776,382.2,google
16.0598,100.0351,14.83975,105.12624,685.2,google
16.0598,100.0351,14.19173,100.81368,260.8,google
16.0598,100.0351,13.93528,101.05366,324.2,google
15.10604,100.21214,13.3375,101.08677,261.1,google
15.10604,100.21214,16.38124,103.22129,440.7,google
15.10604,100.21214,18.8401,98.98762,532.5,google
15.10604,100.21214,13.825,101.05471,224.0,google
15.10604,100.21214,13.61102,101.31725,260.7,google
15.10604,100.21214,14.65748,101.4045,174.4,google
15.10604,100.21214,13.40859,101.20776,268.2,google
15.10604,100.21214,14.83975,105.12624,605.9,google
15.10604,100.21214,14.19173,100.81368,146.9,google
15.10604,100.21214,13.93528,101.05366,210.2,google
13.83162,100.9114,13.3375,101.08677,72.9,google
13.83162,100.9114,16.38124,103.22129,475.2,google
13.83162,100.9114,18.8401,98.98762,717.2,google
13.83162,100.9114,13.825,101.05471,19.7,google
13.83162,100.9114,13.61102,101.31725,58.8,google
13.83162,100.9114,14.65748,101.4045,147.2,google
13.83162,100.9114,13.40859,101.20776,61.7,google
13.83162,100.9114,14.83975,105.12624,557.0,google
13.83162,100.9114,14.19173,100.81368,53.0,google
13.83162,100.9114,13.93528,101.05366,37.4,google
15.61027,103.824,16.01714,102.81953,139.6,google
15.61027,103.824,14.72791,102.01368,265.4,google
15.61027,103.824,15.00326,100.0304,520.1,google
15.61027,103.824,15.2784,100.09664,489.0,google
15.61027,103.824,16.2741,100.12904,491.7,google
15.61027,103.824,17.22814,102.90926,248.9,google
15.61027,103.824,13.91644,101.04417,457.9,google
15.61027,103.824,13.84778,101.06088,463.5,google
15.61027,103.824,13.6796,100.90547,513.1,google
15.61027,103.824,13.7209,100.80069,502.0,google
15.68264,100.46821,16.01714,102.81953,325.6,google
15.68264,100.46821,14.72791,102.01368,258.7,google
15.68264,100.46821,15.00326,100.0304,118.1,google
15.68264,100.46821,15.2784,100.09664,74.4,google
15.68264,100.46821,16.2741,100.12904,101.4,google
15.68264,100.46821,17.22814,102.90926,430.3,google
15.68264,100.46821,13.91644,101.04417,271.8,google
15.68264,100.46821,13.84778,101.06088,284.0,google
15.68264,100.46821,13.6796,100.90547,275.2,google
15.68264,100.46821,13.7209,100.80069,264.1,google
15.54663,102.97559,16.01714,102.81953,68.6,google
15.54663,102.97559,14.72791,102.01368,162.1,google
15.54663,102.97559,15.00326,100.0304,416.8,google
15.54663,102.97559,15.2784,100.09664,385.7,google
15.54663,102.97559,16.2741,100.12904,388.4,google
15.54663,102.97559,17.22814,102.90926,220.2,google
15.54663,102.97559,13.91644,101.04417,354.6,google
15.54663,102.97559,13.84778,101.06088,360.2,google
15.54663,102.97559,13.6796,100.90547,409.8,google
15.54663,102.97559,13.7209,100.80069,398.7,google
16.32573,99.63809,16.01714,102.81953,443.9,google
16.32573,99.63809,14.72791,102.01368,389.9,google
16.32573,99.63809,15.00326,100.0304,187.1,google
16.32573,99.63809,15.2784,100.09664,143.4,google
16.32573,99.63809,16.2741,100.12904,69.6,google
16.32573,99.63809,17.22814,102.90926,517.7,google
16.32573,99.63809,13.91644,101.04417,363.0,google
16.32573,99.63809,13.84778,101.06088,375.2,google
16.32573,99.63809,13.6796,100.90547,366.4,google
16.32573,99.63809,13.7209,100.80069,355.3,google
13.98572,100.96352,16.01714,102.81953,382.5,google
13.98572,100.96352,14.72791,102.01368,214.6,google
13.98572,100.96352,15.00326,100.0304,211.9,google
13.98572,100.96352,15.2784,100.09664,214.9,google
13.98572,100.96352,16.2741,100.12904,319.8,google
13.98572,100.96352,17.22814,102.90926,506.7,google
13.98572,100.96352,13.91644,101.04417,20.4,google
13.98572,100.96352,13.84778,101.06088,28.6,google
13.98572,100.96352,13.6796,100.90547,44.7,google
13.98572,100.96352,13.7209,100.80069,42.9,google
13.83999,100.96635,16.01714,102.81953,400.2,google
13.83999,100.96635,14.72791,102.01368,212.0,google
13.83999,100.96635,15.00326,100.0304,212.3,google
13.83999,100.96635,15.2784,100.09664,232.1,google
13.83999,100.96635,16.2741,100.12904,337.1,google
13.83999,100.96635,17.22814,102.90926,524.3,google
13.83999,100.96635,13.91644,101.04417,16.7,google
13.83999,100.96635,13.84778,101.06088,10.8,google
13.83999,100.96635,13.6796,100.90547,27.5,google
13.83999,100.96635,13.7209,100.80069,30.5,google
15.53403,100.48399,16.01714,102.81953,339.0,google
15.53403,100.48399,14.72791,102.01368,241.7,google
15.53403,100.48399,15.00326,100.0304,109.1,google
15.53403,100.48399,15.2784,100.09664,59.1,google
15.53403,100.48399,16.2741,100.12904,116.4,google
15.53403,100.48399,17.22814,102.90926,443.7,google
15.53403,100.48399,13.91644,101.04417,254.8,google
15.53403,100.48399,13.84778,101.06088,267.0,google
15.53403,100.48399,13.6796,100.90547,258.2,google
15.53403,100.48399,13.7209,100.80069,247.1,google
16.0598,100.0351,16.01714,102.81953,382.4,google
16.0598,100.0351,14.72791,102.01368,338.5,google
